Corporation,Route No,Service Type,Source,Destination,Departure,Arrival
SETC,1900MARBAN / 892UD,ULTRA DELUXE,MARTHANDAM,BENGALURU,22:10,08:55
SETC,1600TIUBANAB / 874AB,AC SLEEPER SEATER,TIRUNELVELI,BENGALURU,16:00,05:00
SETC,1700TIUBANLB / 874LB,NON AC LOWER BERTH SEATER,TIRUNELVELI,BENGALURU,17:00,05:00
SETC,1400MARBANNS / 892NS,NON AC SLEEPER SEATER,MARTHANDAM,BENGALURU,17:25,04:15
SETC,1630NAGBANAB / 887AB,AC SLEEPER SEATER,VADACHERRY,BENGALURU,18:00,05:00
SETC,1800TIUBANNS / 874NS,NON AC SLEEPER SEATER,TIRUNELVELI,BENGALURU,18:00,06:00
SETC,1830TIUBAN / 874UD,ULTRA DELUXE,TIRUNELVELI,BENGALURU,18:30,07:30
SETC,1430TRVBAN / 687UD,ULTRA DELUXE,TRIVANDRUM,BENGALURU,19:00,07:30
SETC,1915TIUBAN / 873UD,ULTRA DELUXE,TIRUNELVELI,BENGALURU,19:15,07:15
SETC,2000TIUBANNS / 874NS,NON AC SLEEPER SEATER,TIRUNELVELI,BENGALURU,20:00,08:00
SETC,1730KAKBANNS / 888NS,NON AC SLEEPER SEATER,KANYAKUMARI,BENGALURU,20:30,09:00
SETC,2030TIUBANAL / 874AL,AC LOWER BERTH SEATER,TIRUNELVELI,BENGALURU,20:30,09:30
SETC,1930NAGBANNS / 887NS,NON AC SLEEPER SEATER,VADACHERRY,BENGALURU,21:00,07:30
SETC,2000NAGBAN / 887UD,ULTRA DELUXE,VADACHERRY,BENGALURU,22:00,14:00
SETC,1900MARBAN / 892UD,ULTRA DELUXE,MARTHANDAM,BENGALURU,22:10,08:55
SETC,1000TIUKCBAB / 180AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,10:00,21:00
SETC,1430TIUKCBAB / 180AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,14:30,01:30
SETC,1515TIUKCB / 180UD,ULTRA DELUXE,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,15:15,02:45
SETC,1600TIUKCBAB / 180AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,16:00,03:00
SETC,1630TIUKCB / 180UD,ULTRA DELUXE,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,16:30,04:00
SETC,1330KAKKCB / 282UD,ULTRA DELUXE,KANYAKUMARI,CHENNAI-KILAMBAKKAM-KCBT,16:30,04:30
SETC,1700TIUTIVAB / 143AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI TIRUVANMIYUR,17:00,03:45
SETC,1545NAGKCBAB / 198AB,AC SLEEPER SEATER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,17:05,04:45
SETC,1730TIUKCBNS / 180NS,NON AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,17:30,04:30
SETC,1815TIUTIVAB / 143AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI TIRUVANMIYUR,18:15,05:00
SETC,1830TIUKCBLB / 180LB,NON AC LOWER BERTH SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,18:30,05:30
SETC,1715THSKCB / 194UD,ULTRA DELUXE,THYSAYANVILAI,CHENNAI-KILAMBAKKAM-KCBT,18:45,05:45
SETC,1630PNMKCB / 190MUD,ULTRA DELUXE,PAPANASAM-TNV,CHENNAI-KILAMBAKKAM-KCBT,18:45,06:45
SETC,1900TIUKCBNS / 180NS,NON AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,19:00,06:00
SETC,1920TIUKCB / 180UD,ULTRA DELUXE,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,19:20,06:50
SETC,1800NAGKCBAB / 198AB,AC SLEEPER SEATER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,19:20,07:00
SETC,1935TIUKCBAS / 180AS,AC SLEEPER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,19:35,07:35
SETC,1950TIUKCBAS / 180AS,AC SLEEPER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,19:50,04:50
SETC,1700KAKKCB / 282UD,ULTRA DELUXE,KANYAKUMARI,CHENNAI-KILAMBAKKAM-KCBT,20:00,08:00
SETC,2000TIUKCBNS / 180NS,NON AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,20:00,07:00
SETC,2015TIUKCBAB / 180AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,20:15,07:15
SETC,1900NAGKCBAS / 198AS,AC SLEEPER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,20:30,08:00
SETC,2030TIUKCBAC / 180AC,AIR CONDITIONED,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,20:30,07:30
SETC,1700TRVKCB / 794UD,ULTRA DELUXE,TRIVANDRUM,CHENNAI-KILAMBAKKAM-KCBT,21:00,08:00
SETC,2100TIUKCBNS / 180NS,NON AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,21:00,08:00
SETC,2130TIUKCBAB / 180AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,21:30,08:30
SETC,2230TIUKCBAB / 180AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,22:30,09:30
SETC,1000TIUKCBAB / 180AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,10:00,21:00
SETC,1430TIUKCBAB / 180AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,14:30,01:30
SETC,1515TIUKCB / 180UD,ULTRA DELUXE,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,15:15,02:45
SETC,1600TIUKCBAB / 180AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,16:00,03:00
SETC,1630TIUKCB / 180UD,ULTRA DELUXE,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,16:30,04:00
SETC,1330KAKKCB / 282UD,ULTRA DELUXE,KANYAKUMARI,CHENNAI-KILAMBAKKAM-KCBT,16:30,04:30
SETC,1700TIUTIVAB / 143AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI TIRUVANMIYUR,17:00,03:45
SETC,1545NAGKCBAB / 198AB,AC SLEEPER SEATER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,17:05,04:45
SETC,1730TIUKCBNS / 180NS,NON AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,17:30,04:30
SETC,1815TIUTIVAB / 143AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI TIRUVANMIYUR,18:15,05:00
SETC,1830TIUKCBLB / 180LB,NON AC LOWER BERTH SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,18:30,05:30
SETC,1715THSKCB / 194UD,ULTRA DELUXE,THYSAYANVILAI,CHENNAI-KILAMBAKKAM-KCBT,18:45,05:45
SETC,1630PNMKCB / 190MUD,ULTRA DELUXE,PAPANASAM-TNV,CHENNAI-KILAMBAKKAM-KCBT,18:45,06:45
SETC,1900TIUKCBNS / 180NS,NON AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,19:00,06:00
SETC,1920TIUKCB / 180UD,ULTRA DELUXE,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,19:20,06:50
SETC,1800NAGKCBAB / 198AB,AC SLEEPER SEATER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,19:20,07:00
SETC,1935TIUKCBAS / 180AS,AC SLEEPER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,19:35,07:35
SETC,1950TIUKCBAS / 180AS,AC SLEEPER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,19:50,04:50
SETC,1700KAKKCB / 282UD,ULTRA DELUXE,KANYAKUMARI,CHENNAI-KILAMBAKKAM-KCBT,20:00,08:00
SETC,2000TIUKCBNS / 180NS,NON AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,20:00,07:00
SETC,2015TIUKCBAB / 180AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,20:15,07:15
SETC,1900NAGKCBAS / 198AS,AC SLEEPER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,20:30,08:00
SETC,2030TIUKCBAC / 180AC,AIR CONDITIONED,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,20:30,07:30
SETC,1700TRVKCB / 794UD,ULTRA DELUXE,TRIVANDRUM,CHENNAI-KILAMBAKKAM-KCBT,21:00,08:00
SETC,2100TIUKCBNS / 180NS,NON AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,21:00,08:00
SETC,2130TIUKCBAB / 180AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,21:30,08:30
SETC,2230TIUKCBAB / 180AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,22:30,09:30
SETC,1000TIUKCBAB / 180AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,10:00,21:00
SETC,1430TIUKCBAB / 180AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,14:30,01:30
SETC,1515TIUKCB / 180UD,ULTRA DELUXE,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,15:15,02:45
SETC,1600TIUKCBAB / 180AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,16:00,03:00
SETC,1630TIUKCB / 180UD,ULTRA DELUXE,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,16:30,04:00
SETC,1330KAKKCB / 282UD,ULTRA DELUXE,KANYAKUMARI,CHENNAI-KILAMBAKKAM-KCBT,16:30,04:30
SETC,1700TIUTIVAB / 143AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI TIRUVANMIYUR,17:00,03:45
SETC,1545NAGKCBAB / 198AB,AC SLEEPER SEATER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,17:05,04:45
SETC,1730TIUKCBNS / 180NS,NON AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,17:30,04:30
SETC,1815TIUTIVAB / 143AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI TIRUVANMIYUR,18:15,05:00
SETC,1830TIUKCBLB / 180LB,NON AC LOWER BERTH SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,18:30,05:30
SETC,1715THSKCB / 194UD,ULTRA DELUXE,THYSAYANVILAI,CHENNAI-KILAMBAKKAM-KCBT,18:45,05:45
SETC,1630PNMKCB / 190MUD,ULTRA DELUXE,PAPANASAM-TNV,CHENNAI-KILAMBAKKAM-KCBT,18:45,06:45
SETC,1900TIUKCBNS / 180NS,NON AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,19:00,06:00
SETC,1920TIUKCB / 180UD,ULTRA DELUXE,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,19:20,06:50
SETC,1800NAGKCBAB / 198AB,AC SLEEPER SEATER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,19:20,07:00
SETC,1935TIUKCBAS / 180AS,AC SLEEPER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,19:35,07:35
SETC,1950TIUKCBAS / 180AS,AC SLEEPER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,19:50,04:50
SETC,1700KAKKCB / 282UD,ULTRA DELUXE,KANYAKUMARI,CHENNAI-KILAMBAKKAM-KCBT,20:00,08:00
SETC,2000TIUKCBNS / 180NS,NON AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,20:00,07:00
SETC,2015TIUKCBAB / 180AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,20:15,07:15
SETC,1900NAGKCBAS / 198AS,AC SLEEPER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,20:30,08:00
SETC,2030TIUKCBAC / 180AC,AIR CONDITIONED,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,20:30,07:30
SETC,1700TRVKCB / 794UD,ULTRA DELUXE,TRIVANDRUM,CHENNAI-KILAMBAKKAM-KCBT,21:00,08:00
SETC,2100TIUKCBNS / 180NS,NON AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,21:00,08:00
SETC,2130TIUKCBAB / 180AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,21:30,08:30
SETC,2230TIUKCBAB / 180AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,22:30,09:30
SETC,1000TIUKCBAB / 180AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,10:00,21:00
SETC,1430TIUKCBAB / 180AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,14:30,01:30
SETC,1515TIUKCB / 180UD,ULTRA DELUXE,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,15:15,02:45
SETC,1600TIUKCBAB / 180AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,16:00,03:00
SETC,1630TIUKCB / 180UD,ULTRA DELUXE,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,16:30,04:00
SETC,1330KAKKCB / 282UD,ULTRA DELUXE,KANYAKUMARI,CHENNAI-KILAMBAKKAM-KCBT,16:30,04:30
SETC,1700TIUTIVAB / 143AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI TIRUVANMIYUR,17:00,03:45
SETC,1545NAGKCBAB / 198AB,AC SLEEPER SEATER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,17:05,04:45
SETC,1730TIUKCBNS / 180NS,NON AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,17:30,04:30
SETC,1815TIUTIVAB / 143AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI TIRUVANMIYUR,18:15,05:00
SETC,1830TIUKCBLB / 180LB,NON AC LOWER BERTH SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,18:30,05:30
SETC,1715THSKCB / 194UD,ULTRA DELUXE,THYSAYANVILAI,CHENNAI-KILAMBAKKAM-KCBT,18:45,05:45
SETC,1630PNMKCB / 190MUD,ULTRA DELUXE,PAPANASAM-TNV,CHENNAI-KILAMBAKKAM-KCBT,18:45,06:45
SETC,1900TIUKCBNS / 180NS,NON AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,19:00,06:00
SETC,1920TIUKCB / 180UD,ULTRA DELUXE,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,19:20,06:50
SETC,1800NAGKCBAB / 198AB,AC SLEEPER SEATER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,19:20,07:00
SETC,1935TIUKCBAS / 180AS,AC SLEEPER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,19:35,07:35
SETC,1950TIUKCBAS / 180AS,AC SLEEPER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,19:50,04:50
SETC,1700KAKKCB / 282UD,ULTRA DELUXE,KANYAKUMARI,CHENNAI-KILAMBAKKAM-KCBT,20:00,08:00
SETC,2000TIUKCBNS / 180NS,NON AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,20:00,07:00
SETC,2015TIUKCBAB / 180AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,20:15,07:15
SETC,1900NAGKCBAS / 198AS,AC SLEEPER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,20:30,08:00
SETC,2030TIUKCBAC / 180AC,AIR CONDITIONED,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,20:30,07:30
SETC,1700TRVKCB / 794UD,ULTRA DELUXE,TRIVANDRUM,CHENNAI-KILAMBAKKAM-KCBT,21:00,08:00
SETC,2100TIUKCBNS / 180NS,NON AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,21:00,08:00
SETC,2130TIUKCBAB / 180AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,21:30,08:30
SETC,2230TIUKCBAB / 180AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,22:30,09:30
COIMBATORE,0720TIUCOICC01L / 874B,DELUXE 3X2,TIRUNELVELI,COIMBATORE,07:20,17:10
SETC,1615KAKGUL / 664EUD,ULTRA DELUXE,KANYAKUMARI,GUDALORE (OOTY),19:00,03:15
SETC,1730PNMOOT / 666UD,ULTRA DELUXE,PAPANASAM-TNV,OOTY,19:30,02:00
SETC,1500TRVOOT / 783UD,ULTRA DELUXE,TRIVANDRUM,OOTY,19:45,04:30
COIMBATORE,2025TIUCOICC01L / 874A,DELUXE 3X2,TIRUNELVELI,COIMBATORE,20:25,06:15
SETC,1730KAKOOT / 664KUD,ULTRA DELUXE,KANYAKUMARI,OOTY,20:30,04:00
SETC,1800MAROOT / 669UD,ULTRA DELUXE,MARTHANDAM,OOTY,21:00,05:00
SETC,1900KTMOOT / 662UD,ULTRA DELUXE,KUTTAM,OOTY,21:00,05:00
TIRUNELVELI,2105TIUCOITT01L / 601B,DELUXE 3X2,TIRUNELVELI,COIMBATORE,21:05,04:45
SETC,1830KAKOOT / 663UD,ULTRA DELUXE,KANYAKUMARI,OOTY,21:30,05:00
SETC,1830MAROOT / 664MUD,ULTRA DELUXE,MARTHANDAM,OOTY,21:45,05:30
SETC,1945NAGOOT / 664AVUD,ULTRA DELUXE,NAGERCOIL,OOTY,21:45,05:30
SETC,2115NAGCOI / 664AVUD,ULTRA DELUXE,NAGERCOIL,COIMBATORE,22:45,08:00
SETC,2000TUTEKM / 736UD,ULTRA DELUXE,TUTICORIN,ERNAKULAM,21:30,05:00
SETC,1615MARVEA / 560EUD,ULTRA DELUXE,MARTHANDAM,VELANKANNI,19:00,02:30
SETC,1600TRVNAP / 771EUD,ULTRA DELUXE,TRIVANDRUM,NAGAPATTINAM,19:45,05:30
SETC,1705MARVEA / 560CUD,ULTRA DELUXE,MARTHANDAM,VELANKANNI,20:35,04:00
SETC,1945NAGNGR / 564EUD,ULTRA DELUXE,NAGERCOIL,NAGOOR,21:30,06:30
SETC,1915NAGNAP / 564E,ULTRA DELUXE,NAGERCOIL,NAGAPATTINAM,21:30,06:00
SETC,1930KAKVEA / 561UD,ULTRA DELUXE,KANYAKUMARI,VELANKANNI,22:30,05:45
SETC,2130NAGVEA / 531VUD,ULTRA DELUXE,NAGERCOIL,VELANKANNI,23:30,06:30
SETC,1700TIUBANLB / 874LB,NON AC LOWER BERTH SEATER,TIRUNELVELI,BENGALURU,17:00,01:00
SETC,1400MARBANNS / 892NS,NON AC SLEEPER SEATER,MARTHANDAM,BENGALURU,17:25,23:59
SETC,1630NAGBANAB / 887AB,AC SLEEPER SEATER,VADACHERRY,BENGALURU,18:00,01:30
SETC,1800TIUBANNS / 874NS,NON AC SLEEPER SEATER,TIRUNELVELI,BENGALURU,18:00,02:00
SETC,1830TIUBAN / 874UD,ULTRA DELUXE,TIRUNELVELI,BENGALURU,18:30,03:00
SETC,1430TRVBAN / 687UD,ULTRA DELUXE,TRIVANDRUM,BENGALURU,19:00,02:30
SETC,1915TIUBAN / 873UD,ULTRA DELUXE,TIRUNELVELI,BENGALURU,19:15,03:45
SETC,2000TIUBANNS / 874NS,NON AC SLEEPER SEATER,TIRUNELVELI,BENGALURU,20:00,04:00
SETC,2115TIUHOS / 874HUD,ULTRA DELUXE,TIRUNELVELI,HOSUR,21:15,05:15
SETC,2000NAGBAN / 887UD,ULTRA DELUXE,VADACHERRY,BENGALURU,22:00,05:00
SETC,1900MARBAN / 892UD,ULTRA DELUXE,MARTHANDAM,BENGALURU,22:10,04:50
SETC,1245NAGTIP / 995UD,ULTRA DELUXE,NAGERCOIL,TIRUPATHI,14:45,05:30
SETC,1330NAGTIPAB / V995AB,AC SLEEPER SEATER,NAGERCOIL,TIRUPATHI,15:15,06:15
SETC,1345PNMTIP / 983UD,ULTRA DELUXE,PAPANASAM-TNV,TIRUPATHI,15:45,06:00
SETC,1630TIUTIP / 984UD,ULTRA DELUXE,TIRUNELVELI,TIRUPATHI,16:30,06:30
SETC,1400KAKTIPNS / 996NS,NON AC SLEEPER SEATER,KANYAKUMARI,TIRUPATHI,17:00,08:00
SETC,1245NAGTIP / 995UD,ULTRA DELUXE,NAGERCOIL,TIRUPATHI,14:45,05:30
SETC,1330NAGTIPAB / V995AB,AC SLEEPER SEATER,NAGERCOIL,TIRUPATHI,15:15,06:15
SETC,1345PNMTIP / 983UD,ULTRA DELUXE,PAPANASAM-TNV,TIRUPATHI,15:45,06:00
SETC,1630TIUTIP / 984UD,ULTRA DELUXE,TIRUNELVELI,TIRUPATHI,16:30,06:30
SETC,1400KAKTIPNS / 996NS,NON AC SLEEPER SEATER,KANYAKUMARI,TIRUPATHI,17:00,08:00
SETC,1830TIPCOINS / 962TUD,NON AC SLEEPER SEATER,TIRUPATHI,COIMBATORE,18:30,07:00
SETC,1930TIPCOIAB / 962AB,AC SLEEPER SEATER,TIRUPATHI,COIMBATORE,19:30,07:00
SETC,2010TIPCOI / 962UD,ULTRA DELUXE,TIRUPATHI,COIMBATORE,20:10,07:40
SETC,2030TIPCOIAB / 962AB,AC SLEEPER SEATER,TIRUPATHI,COIMBATORE,20:30,08:00
SETC,2100TIPKDI / 969UD,ULTRA DELUXE,TIRUPATHI,KARAIKUDI,21:00,08:00
SETC,2115TIPDIN / 856UD,ULTRA DELUXE,TIRUPATHI,DINDIGUL,21:15,06:30
SETC,1945TIPTHA / 851UD,ULTRA DELUXE,TIRUPATHI,THANJAVUR,19:45,05:15
SETC,2115TIPPEU / 853UD,ULTRA DELUXE,TIRUPATHI,PERAVURANI,21:15,06:30
SETC,1300TIPNAGAB / V995AB,AC SLEEPER SEATER,TIRUPATHI,NAGERCOIL VADACHERRY,13:00,23:55
SETC,1430TIPNAG / 995UD,ULTRA DELUXE,TIRUPATHI,NAGERCOIL VADACHERRY,14:30,02:15
SETC,1445TIPKAKNS / 996NS,NON AC SLEEPER SEATER,TIRUPATHI,KANYAKUMARI,14:45,02:25
SETC,1515TIPTUTNS / 985NS,NON AC SLEEPER SEATER,TIRUPATHI,TUTICORIN,15:15,02:00
SETC,1545TIPSHE / 990UD,ULTRA DELUXE,TIRUPATHI,SHENCOTTAH,15:45,02:00
SETC,1615TIPTIU / 984UD,ULTRA DELUXE,TIRUPATHI,TIRUNELVELI,16:15,04:00
SETC,1730TIPTIU / 983UD,ULTRA DELUXE,TIRUPATHI,TIRUNELVELI,17:30,04:30
SETC,1800TIPTICNS / 981NS,NON AC SLEEPER SEATER,TIRUPATHI,TIRUCHENDUR,18:00,05:00
SETC,1830TIPMAD / 966TUD,ULTRA DELUXE,TIRUPATHI,MADURAI,18:30,06:30
SETC,1945TIPMAD / 966TUD,ULTRA DELUXE,TIRUPATHI,MADURAI,19:45,05:15
SETC,2000TIPMAD / 966UD,ULTRA DELUXE,TIRUPATHI,MADURAI,20:00,05:30
SETC,1300TIPNAGAB / V995AB,AC SLEEPER SEATER,TIRUPATHI,NAGERCOIL VADACHERRY,13:00,23:55
SETC,1430TIPNAG / 995UD,ULTRA DELUXE,TIRUPATHI,NAGERCOIL VADACHERRY,14:30,02:15
SETC,1445TIPKAKNS / 996NS,NON AC SLEEPER SEATER,TIRUPATHI,KANYAKUMARI,14:45,02:25
SETC,1515TIPTUTNS / 985NS,NON AC SLEEPER SEATER,TIRUPATHI,TUTICORIN,15:15,02:00
SETC,1545TIPSHE / 990UD,ULTRA DELUXE,TIRUPATHI,SHENCOTTAH,15:45,02:00
SETC,1615TIPTIU / 984UD,ULTRA DELUXE,TIRUPATHI,TIRUNELVELI,16:15,04:00
SETC,1730TIPTIU / 983UD,ULTRA DELUXE,TIRUPATHI,TIRUNELVELI,17:30,04:30
SETC,1800TIPTICNS / 981NS,NON AC SLEEPER SEATER,TIRUPATHI,TIRUCHENDUR,18:00,05:00
SETC,1830TIPMAD / 966TUD,ULTRA DELUXE,TIRUPATHI,MADURAI,18:30,06:30
SETC,1945TIPMAD / 966TUD,ULTRA DELUXE,TIRUPATHI,MADURAI,19:45,05:15
SETC,2000TIPMAD / 966UD,ULTRA DELUXE,TIRUPATHI,MADURAI,20:00,05:30
SETC,1300TIPNAGAB / V995AB,AC SLEEPER SEATER,TIRUPATHI,NAGERCOIL VADACHERRY,13:00,06:00
SETC,1430TIPNAG / 995UD,ULTRA DELUXE,TIRUPATHI,NAGERCOIL VADACHERRY,14:30,06:30
SETC,1445TIPKAKNS / 996NS,NON AC SLEEPER SEATER,TIRUPATHI,KANYAKUMARI,14:45,07:45
SETC,2115TIPPEU / 853UD,ULTRA DELUXE,TIRUPATHI,PERAVURANI,21:15,09:00
SETC,0445TIPSAL / 849UD,ULTRA DELUXE,TIRUPATHI,SALEM,04:45,12:15
SETC,0630TIPSAL / 849UD,ULTRA DELUXE,TIRUPATHI,SALEM,06:30,14:00
SETC,0900TIPSAL / 849UD,ULTRA DELUXE,TIRUPATHI,SALEM,09:00,16:30
SETC,2010TIPCOI / 962UD,ULTRA DELUXE,TIRUPATHI,COIMBATORE,20:10,03:40
SETC,2115TIPDIN / 856UD,ULTRA DELUXE,TIRUPATHI,DINDIGUL,21:15,04:15
SETC,2200TIPSALNS / 849NS,NON AC SLEEPER SEATER,TIRUPATHI,SALEM,22:00,06:00
SETC,1545TIPSHE / 990UD,ULTRA DELUXE,TIRUPATHI,SHENCOTTAH,15:45,08:00
SETC,1945TIPTHA / 851UD,ULTRA DELUXE,TIRUPATHI,THANJAVUR,19:45,06:15
SETC,1945TIPTHA / 851UD,ULTRA DELUXE,TIRUPATHI,THANJAVUR,19:45,06:15
SETC,1800TIPTICNS / 981NS,NON AC SLEEPER SEATER,TIRUPATHI,TIRUCHENDUR,18:00,09:00
SETC,1300TIPNAGAB / V995AB,AC SLEEPER SEATER,TIRUPATHI,NAGERCOIL VADACHERRY,13:00,03:45
SETC,1430TIPNAG / 995UD,ULTRA DELUXE,TIRUPATHI,NAGERCOIL VADACHERRY,14:30,05:30
SETC,1445TIPKAKNS / 996NS,NON AC SLEEPER SEATER,TIRUPATHI,KANYAKUMARI,14:45,05:55
SETC,1615TIPTIU / 984UD,ULTRA DELUXE,TIRUPATHI,TIRUNELVELI,16:15,07:15
SETC,1730TIPTIU / 983UD,ULTRA DELUXE,TIRUPATHI,TIRUNELVELI,17:30,05:30
SETC,1300TIPNAGAB / V995AB,AC SLEEPER SEATER,TIRUPATHI,NAGERCOIL VADACHERRY,13:00,03:45
SETC,1430TIPNAG / 995UD,ULTRA DELUXE,TIRUPATHI,NAGERCOIL VADACHERRY,14:30,05:30
